time,qy,qx,yaw,qw,qz,roll,pitch
1.61099E+18,-0.035978582,0.166706681,-0.202216849,0.981154263,0.090834193,-0.106710665,-0.326356292
1.61099E+18,-0.032427277,0.166749954,-0.202232018,0.981216908,0.091412745,-0.099557206,-0.327109575
1.61099E+18,-0.030039879,0.16694431,-0.199776337,0.981334388,0.090609416,-0.094377778,-0.328065813
1.61099E+18,-0.029618394,0.167179555,-0.197634101,0.981396735,0.089634359,-0.093224086,-0.328717321
1.61099E+18,-0.031897582,0.167208791,-0.19273679,0.981564701,0.086917683,-0.097020604,-0.328588694
1.61099E+18,-0.035946436,0.166899621,-0.188808978,0.981696606,0.084403895,-0.104482159,-0.327441514
1.61099E+18,-0.040463161,0.166297987,-0.184185937,0.981867671,0.081507958,-0.112720087,-0.325696856
1.61099E+18,-0.044181004,0.165690124,-0.181480244,0.981961548,0.079664059,-0.119663998,-0.324002534
1.61099E+18,-0.046686981,0.16512458,-0.179406434,0.982049167,0.078317627,-0.124275066,-0.322573185
1.61099E+18,-0.04797117,0.164594844,-0.178730354,0.982114494,0.077836595,-0.126653209,-0.321335673
